id,SFnum_G,PFnum_G,Cnum_G,SGnum_G,PGnum_G,SFnum_O,PFnum_O,Cnum_O,SGnum_O,PGnum_O,secs,score_GSW,score_OPP,sO-sG,game
2091,2,1,0,1,1,2,1,0,1,1,188,12,9,-3,20160203/GSWWAS
2092,2,1,0,1,1,2,0,1,1,1,0,0,0,0,20160203/GSWWAS
2093,2,1,0,1,1,3,0,1,0,1,0,0,0,0,20160203/GSWWAS
2094,2,1,0,1,1,3,0,1,1,0,25,2,0,-2,20160203/GSWWAS
2005,1,1,1,1,1,1,1,1,1,1,90,0,0,0,20160131/GSWNYK
2006,1,1,1,1,1,1,1,1,1,1,274,7,8,1,20160131/GSWNYK
2007,1,1,1,1,1,1,1,1,1,1,89,0,3,3,20160131/GSWNYK
2008,1,1,1,1,1,1,1,1,1,1,9,0,1,1,20160131/GSWNYK
2009,1,1,1,1,1,1,1,1,1,1,70,2,4,2,20160131/GSWNYK
2010,1,1,1,1,1,2,0,1,1,1,84,4,2,-2,20160131/GSWNYK
2011,2,0,1,1,1,1,1,0,1,2,149,7,8,1,20160131/GSWNYK
2012,2,0,1,1,1,1,1,0,1,2,0,0,0,0,20160131/GSWNYK
2013,2,1,0,1,1,1,1,0,1,2,64,5,1,-4,20160131/GSWNYK
2014,2,1,0,1,1,1,1,0,1,2,0,0,0,0,20160131/GSWNYK
2015,2,1,0,1,1,1,2,0,1,1,72,7,4,-3,20160131/GSWNYK
2016,2,1,0,1,1,1,2,0,1,1,0,0,0,0,20160131/GSWNYK
2017,2,1,0,1,1,1,2,0,1,1,0,0,0,0,20160131/GSWNYK
2018,1,1,0,2,1,1,2,0,1,1,66,6,2,-4,20160131/GSWNYK
2019,1,1,0,2,1,2,2,0,1,0,203,9,9,0,20160131/GSWNYK
2020,2,1,0,1,1,2,2,0,1,0,0,0,0,0,20160131/GSWNYK
2021,2,1,0,1,1,2,1,0,1,1,129,5,4,-1,20160131/GSWNYK
2022,2,1,0,1,1,2,0,0,2,1,0,0,0,0,20160131/GSWNYK
2023,2,1,0,1,1,2,0,0,2,1,0,0,0,0,20160131/GSWNYK
2024,1,1,1,1,1,1,1,1,1,1,388,17,12,-5,20160131/GSWNYK
2025,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160131/GSWNYK
2026,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160131/GSWNYK
2027,1,1,0,1,2,1,2,0,1,1,75,2,0,-2,20160131/GSWNYK
2028,1,1,0,1,2,1,2,0,1,1,23,0,1,1,20160131/GSWNYK
2029,1,1,0,1,2,1,2,0,1,1,157,9,5,-4,20160131/GSWNYK
2030,1,1,0,1,2,1,2,0,1,1,16,0,1,1,20160131/GSWNYK
2031,1,1,0,1,2,2,1,0,1,1,0,0,0,0,20160131/GSWNYK
2032,2,0,0,1,2,1,1,0,1,2,186,9,7,-2,20160131/GSWNYK
2033,2,0,0,1,2,2,0,0,1,2,0,0,0,0,20160131/GSWNYK
2034,2,0,0,1,2,2,0,0,1,2,72,0,4,4,20160131/GSWNYK
2035,2,0,0,1,2,2,0,0,1,2,0,0,0,0,20160131/GSWNYK
2036,1,1,0,1,2,2,0,0,1,2,0,0,0,0,20160131/GSWNYK
2037,1,1,0,1,2,2,0,0,1,2,172,13,6,-7,20160131/GSWNYK
2038,0,1,0,1,3,2,0,0,1,2,46,1,2,1,20160131/GSWNYK
2039,0,1,1,0,3,2,0,0,1,2,0,0,0,0,20160131/GSWNYK
2040,0,0,1,0,4,2,0,0,1,2,0,0,0,0,20160131/GSWNYK
2041,0,0,1,0,4,1,1,0,1,2,0,0,0,0,20160131/GSWNYK
2042,0,0,1,0,4,2,1,0,1,1,53,3,2,-1,20160131/GSWNYK
2043,0,0,2,0,3,2,1,0,1,1,0,0,0,0,20160131/GSWNYK
2044,0,0,2,0,3,1,2,0,1,1,7,2,1,-1,20160131/GSWNYK
2045,0,0,2,0,3,1,2,0,1,1,184,8,8,0,20160131/GSWNYK
1960,1,1,1,1,1,1,1,1,1,1,376,15,17,2,20160130/GSWPHI
1961,1,1,1,1,1,0,1,1,1,2,136,10,0,-10,20160130/GSWPHI
1962,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1963,0,1,1,1,2,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1964,0,1,1,1,2,0,0,1,1,3,0,0,0,0,20160130/GSWPHI
1965,0,1,1,1,2,0,0,1,1,3,0,0,0,0,20160130/GSWPHI
1966,0,1,1,1,2,0,0,1,2,2,0,0,0,0,20160130/GSWPHI
1967,0,1,1,1,2,1,0,1,1,2,59,4,4,0,20160130/GSWPHI
1968,1,0,1,1,2,1,0,1,1,2,183,16,15,-1,20160130/GSWPHI
1969,1,0,1,1,2,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1970,1,0,1,1,2,0,1,1,1,2,37,0,3,3,20160130/GSWPHI
1971,1,0,1,1,2,0,1,1,1,2,27,2,0,-2,20160130/GSWPHI
1972,1,0,1,1,2,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1973,1,0,1,1,2,0,1,1,1,2,129,7,4,-3,20160130/GSWPHI
1974,1,0,1,2,1,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1975,0,1,1,2,1,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1976,0,1,1,2,1,0,1,1,1,2,0,0,0,0,20160130/GSWPHI
1977,0,1,1,2,1,0,1,1,1,2,66,4,0,-4,20160130/GSWPHI
1978,0,1,1,2,1,0,1,1,1,2,14,0,0,0,20160130/GSWPHI
1979,0,1,1,1,2,0,1,1,1,2,83,4,4,0,20160130/GSWPHI
1980,0,1,1,1,2,0,1,1,1,2,14,0,1,1,20160130/GSWPHI
1981,1,1,1,1,1,1,1,1,1,1,205,18,10,-8,20160130/GSWPHI
1982,1,1,1,1,1,1,1,1,1,1,74,2,0,-2,20160130/GSWPHI
1983,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20160130/GSWPHI
1984,1,1,1,1,1,1,0,1,1,2,94,2,4,2,20160130/GSWPHI
1985,1,1,1,1,1,1,0,1,1,2,0,0,0,0,20160130/GSWPHI
1986,1,1,1,1,1,1,0,1,1,2,0,0,0,0,20160130/GSWPHI
1987,1,0,2,1,1,1,0,1,1,2,82,0,0,0,20160130/GSWPHI
1988,0,0,2,1,2,1,0,1,1,2,0,0,0,0,20160130/GSWPHI
1989,0,0,1,1,3,1,0,1,1,2,0,0,0,0,20160130/GSWPHI
1990,0,0,0,1,4,1,0,1,1,2,0,0,0,0,20160130/GSWPHI
1991,0,0,0,1,4,1,0,1,1,2,95,0,4,4,20160130/GSWPHI
1992,0,0,0,1,4,1,0,1,2,1,47,2,1,-1,20160130/GSWPHI
1993,1,0,1,1,2,1,0,1,2,1,86,7,7,0,20160130/GSWPHI
1994,1,0,1,1,2,1,0,1,2,1,101,0,7,7,20160130/GSWPHI
1995,0,0,1,1,3,1,0,1,2,1,0,0,0,0,20160130/GSWPHI
1996,0,1,1,0,3,1,0,1,2,1,0,0,0,0,20160130/GSWPHI
1997,0,1,1,1,2,1,0,1,2,1,0,0,0,0,20160130/GSWPHI
1998,0,1,1,1,2,1,0,1,2,1,0,0,0,0,20160130/GSWPHI
1999,1,1,1,1,1,1,0,1,2,1,130,5,4,-1,20160130/GSWPHI
2000,1,1,1,1,1,1,0,1,2,1,0,0,0,0,20160130/GSWPHI
2001,1,1,1,1,1,1,0,1,1,2,342,5,14,9,20160130/GSWPHI
2002,1,1,0,2,1,1,0,1,1,2,23,2,3,1,20160130/GSWPHI
2003,1,1,0,2,1,1,1,1,1,1,38,3,3,0,20160130/GSWPHI
2004,1,1,0,2,1,1,1,0,1,2,0,0,0,0,20160130/GSWPHI
1919,1,1,1,1,1,2,0,1,2,0,454,20,11,-9,20160127/DALGSW
1920,1,1,1,1,1,2,0,1,2,0,0,0,0,0,20160127/DALGSW
1921,1,0,1,1,2,2,0,1,2,0,0,0,0,0,20160127/DALGSW
1922,1,0,1,1,2,2,0,1,2,0,0,0,0,0,20160127/DALGSW
1923,1,0,1,1,2,1,1,1,2,0,0,0,0,0,20160127/DALGSW
1924,1,0,1,1,2,0,1,1,3,0,0,0,0,0,20160127/DALGSW
1925,1,0,1,1,2,0,2,0,3,0,50,0,4,4,20160127/DALGSW
1926,1,0,1,1,2,0,2,0,3,0,111,6,1,-5,20160127/DALGSW
1927,1,0,1,1,2,1,2,0,2,0,0,0,0,0,20160127/DALGSW
1928,1,0,1,1,2,1,2,0,2,0,104,6,6,0,20160127/DALGSW
1929,2,0,0,1,2,3,1,0,1,0,225,4,8,4,20160127/DALGSW
1930,2,0,0,1,2,3,1,0,1,0,100,2,2,0,20160127/DALGSW
1931,1,1,0,1,2,3,1,0,1,0,0,0,0,0,20160127/DALGSW
1932,1,1,0,2,1,3,1,0,1,0,0,0,0,0,20160127/DALGSW
1933,1,1,0,2,1,3,1,0,1,0,0,0,0,0,20160127/DALGSW
1934,1,1,0,2,1,2,1,0,2,0,48,2,2,0,20160127/DALGSW
1935,1,0,0,2,2,2,1,0,2,0,0,0,0,0,20160127/DALGSW
1936,1,1,0,1,2,2,1,0,2,0,44,3,3,0,20160127/DALGSW
1937,1,1,0,1,2,3,0,0,2,0,150,6,7,1,20160127/DALGSW
1938,1,0,1,1,2,3,0,0,2,0,13,0,0,0,20160127/DALGSW
1939,1,0,1,1,2,3,0,0,2,0,0,0,0,0,20160127/DALGSW
1940,1,1,1,1,1,2,0,1,2,0,376,24,23,-1,20160127/DALGSW
1941,1,1,1,1,1,2,0,1,2,0,0,0,0,0,20160127/DALGSW
1942,1,1,1,1,1,2,1,0,2,0,93,8,5,-3,20160127/DALGSW
1943,1,1,0,1,2,2,1,0,2,0,59,2,0,-2,20160127/DALGSW
1944,1,1,0,1,2,2,1,0,2,0,0,0,0,0,20160127/DALGSW
1945,1,1,0,1,2,2,1,0,2,0,0,0,0,0,20160127/DALGSW
1946,1,0,1,1,2,1,2,0,2,0,189,14,9,-5,20160127/DALGSW
1947,1,0,1,1,2,1,2,0,2,0,115,4,7,3,20160127/DALGSW
1948,1,1,0,1,2,1,2,0,2,0,0,0,0,0,20160127/DALGSW
1949,1,1,0,1,2,1,2,0,2,0,73,4,2,-2,20160127/DALGSW
1950,1,1,0,1,2,1,2,0,2,0,0,0,0,0,20160127/DALGSW
1951,1,1,0,2,1,1,2,0,2,0,93,6,5,-1,20160127/DALGSW
1952,1,1,0,1,2,1,2,0,2,0,10,0,0,0,20160127/DALGSW
1953,1,1,0,1,2,0,2,0,2,1,0,0,0,0,20160127/DALGSW
1954,1,1,0,1,2,1,2,0,1,1,0,0,0,0,20160127/DALGSW
1955,1,1,0,1,2,2,1,0,1,1,32,3,2,-1,20160127/DALGSW
1956,1,0,1,1,2,2,1,0,1,1,43,5,2,-3,20160127/DALGSW
1957,0,1,1,1,2,2,1,0,1,1,0,0,0,0,20160127/DALGSW
1958,0,1,0,1,3,2,1,0,1,1,0,0,0,0,20160127/DALGSW
1959,0,1,0,0,4,2,1,0,1,1,145,8,8,0,20160127/DALGSW
1865,1,1,1,1,1,1,2,0,1,1,350,17,12,-5,20160125/SASGSW
1866,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1867,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1868,1,1,1,1,1,1,2,0,1,1,68,3,0,-3,20160125/SASGSW
1869,1,1,1,1,1,1,2,0,1,1,15,0,0,0,20160125/SASGSW
1870,1,1,1,1,1,1,2,0,1,1,38,0,2,2,20160125/SASGSW
1871,1,1,1,1,1,1,2,0,1,1,94,2,1,-1,20160125/SASGSW
1872,1,1,1,1,1,0,2,0,1,2,44,0,1,1,20160125/SASGSW
1873,2,0,1,1,1,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1874,2,0,1,1,1,0,2,0,1,2,100,5,6,1,20160125/SASGSW
1875,2,0,0,1,2,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1876,2,0,1,1,1,0,2,0,1,2,104,4,3,-1,20160125/SASGSW
1877,2,0,1,1,1,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1878,2,0,1,1,1,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1879,2,0,1,1,1,0,2,0,1,2,52,3,2,-1,20160125/SASGSW
1880,2,0,1,1,1,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1881,1,1,1,1,1,1,2,0,1,1,123,7,4,-3,20160125/SASGSW
1882,0,1,1,1,2,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1883,0,1,1,1,2,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1884,0,1,1,1,2,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1885,0,1,1,1,2,2,1,0,1,1,114,6,6,0,20160125/SASGSW
1886,0,1,1,2,1,2,1,0,1,1,0,0,0,0,20160125/SASGSW
1887,0,1,1,2,1,2,1,0,1,1,75,7,0,-7,20160125/SASGSW
1888,0,1,1,2,1,2,1,0,0,2,0,0,0,0,20160125/SASGSW
1889,0,1,1,2,1,2,1,0,0,2,0,0,0,0,20160125/SASGSW
1890,0,1,1,2,1,2,1,0,0,2,63,1,0,-1,20160125/SASGSW
1891,1,1,1,1,1,2,1,0,0,2,0,0,0,0,20160125/SASGSW
1892,2,0,1,1,1,2,1,0,0,2,2,0,0,0,20160125/SASGSW
1893,1,0,1,1,2,2,1,0,0,2,103,5,8,3,20160125/SASGSW
1894,1,1,0,1,2,2,1,0,0,2,78,2,2,0,20160125/SASGSW
1895,1,1,1,1,1,1,2,0,1,1,145,4,6,2,20160125/SASGSW
1896,0,1,1,1,2,1,2,0,1,1,0,0,0,0,20160125/SASGSW
1897,0,1,1,1,2,1,2,0,1,1,89,7,2,-5,20160125/SASGSW
1898,0,1,1,1,2,1,2,0,1,1,62,3,3,0,20160125/SASGSW
1899,0,1,1,1,2,1,2,0,1,1,72,3,2,-1,20160125/SASGSW
1900,0,1,1,1,2,0,2,0,1,2,60,3,1,-2,20160125/SASGSW
1901,0,1,1,1,2,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1902,0,1,1,1,2,0,2,0,1,2,44,3,1,-2,20160125/SASGSW
1903,1,1,1,1,1,0,2,0,1,2,2,1,0,-1,20160125/SASGSW
1904,1,1,1,1,1,0,2,0,1,2,72,3,0,-3,20160125/SASGSW
1905,2,0,1,1,1,0,2,0,1,2,108,3,3,0,20160125/SASGSW
1906,2,0,1,1,1,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1907,2,0,1,1,1,0,2,0,1,2,0,0,0,0,20160125/SASGSW
1908,2,0,1,1,1,1,1,0,1,2,0,0,0,0,20160125/SASGSW
1909,2,0,1,1,1,1,0,1,1,2,42,2,0,-2,20160125/SASGSW
1910,2,0,1,1,1,1,0,1,1,2,182,3,4,1,20160125/SASGSW
1911,2,0,1,1,1,1,0,1,1,2,0,0,0,0,20160125/SASGSW
1912,2,0,1,1,1,2,0,1,1,1,119,1,2,1,20160125/SASGSW
1913,1,0,1,1,2,2,0,1,1,1,0,0,0,0,20160125/SASGSW
1914,1,0,2,1,1,2,0,1,1,1,0,0,0,0,20160125/SASGSW
1915,1,0,1,1,2,2,0,1,1,1,21,0,2,2,20160125/SASGSW
1916,0,0,2,1,2,2,0,1,1,1,129,8,5,-3,20160125/SASGSW
1917,0,0,2,1,2,2,0,1,1,1,0,0,0,0,20160125/SASGSW
1918,0,0,2,0,3,2,0,1,1,1,260,14,12,-2,20160125/SASGSW
1817,1,1,1,1,1,3,0,1,0,1,300,17,6,-11,20160122/INDGSW
1818,1,1,1,1,1,3,0,1,1,0,61,5,2,-3,20160122/INDGSW
1819,1,1,1,1,1,3,0,1,1,0,0,0,0,0,20160122/INDGSW
1820,1,1,1,1,1,3,0,1,1,0,101,3,3,0,20160122/INDGSW
1821,1,1,1,1,1,3,0,1,1,0,0,0,0,0,20160122/INDGSW
1822,1,1,1,1,1,3,0,1,1,0,66,3,4,1,20160122/INDGSW
1823,1,1,1,1,1,3,0,1,1,0,75,2,2,0,20160122/INDGSW
1824,1,1,1,1,1,2,1,1,1,0,42,0,1,1,20160122/INDGSW
1825,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1826,2,0,1,1,1,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1827,2,0,1,1,1,2,1,1,0,1,11,3,0,-3,20160122/INDGSW
1828,2,0,1,1,1,2,1,1,1,0,121,1,7,6,20160122/INDGSW
1829,2,0,1,1,1,2,1,1,1,0,50,0,1,1,20160122/INDGSW
1830,2,0,1,1,1,2,1,1,1,0,61,2,1,-1,20160122/INDGSW
1831,1,1,1,1,1,2,1,1,1,0,89,5,6,1,20160122/INDGSW
1832,0,1,1,2,1,2,1,1,1,0,73,6,4,-2,20160122/INDGSW
1833,0,1,1,2,1,2,1,1,1,0,46,4,2,-2,20160122/INDGSW
1834,1,1,0,2,1,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1835,2,1,0,1,1,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1836,2,1,0,1,1,3,0,1,1,0,0,0,0,0,20160122/INDGSW
1837,2,1,0,1,1,3,0,1,1,0,143,5,6,1,20160122/INDGSW
1838,2,1,0,1,1,4,0,0,1,0,5,0,0,0,20160122/INDGSW
1839,1,1,1,1,1,3,0,1,0,1,334,17,16,-1,20160122/INDGSW
1840,1,1,1,1,1,3,0,1,0,1,88,4,5,1,20160122/INDGSW
1841,1,1,1,1,1,3,0,1,0,1,0,0,0,0,20160122/INDGSW
1842,1,1,1,1,1,3,0,1,0,1,0,0,0,0,20160122/INDGSW
1843,1,1,1,1,1,2,1,1,0,1,85,3,3,0,20160122/INDGSW
1844,1,1,1,1,1,2,1,1,0,1,62,2,0,-2,20160122/INDGSW
1845,2,0,1,1,1,2,1,1,0,1,0,0,0,0,20160122/INDGSW
1846,2,0,1,1,1,2,1,1,0,1,32,1,0,-1,20160122/INDGSW
1847,2,0,1,1,1,2,1,1,1,0,185,10,15,5,20160122/INDGSW
1848,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1849,1,1,0,1,2,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1850,1,1,0,1,2,2,1,1,1,0,0,0,0,0,20160122/INDGSW
1851,1,1,0,1,2,1,1,1,1,1,76,2,2,0,20160122/INDGSW
1852,1,1,0,2,1,1,1,1,1,1,46,3,3,0,20160122/INDGSW
1853,1,1,0,2,1,1,1,1,1,1,11,0,0,0,20160122/INDGSW
1854,1,1,0,2,1,1,1,1,1,1,147,11,7,-4,20160122/INDGSW
1855,1,1,0,2,1,2,1,1,0,1,0,0,0,0,20160122/INDGSW
1856,1,1,0,2,1,3,1,0,0,1,0,0,0,0,20160122/INDGSW
1857,1,1,0,2,1,4,0,0,0,1,19,0,1,1,20160122/INDGSW
1858,2,1,0,1,1,4,0,0,0,1,130,5,5,0,20160122/INDGSW
1859,2,1,0,1,1,3,0,1,0,1,28,3,1,-2,20160122/INDGSW
1860,2,0,0,1,2,3,0,1,0,1,0,0,0,0,20160122/INDGSW
1861,2,0,0,0,3,3,0,1,0,1,0,0,0,0,20160122/INDGSW
1862,1,0,1,0,3,3,0,1,0,1,0,0,0,0,20160122/INDGSW
1863,1,0,1,0,3,3,0,1,0,1,0,0,0,0,20160122/INDGSW
1864,1,0,1,0,3,3,0,1,1,0,72,5,7,2,20160122/INDGSW
1770,1,1,1,1,1,1,1,1,1,1,348,13,12,-1,20160120/GSWCHI
1771,1,1,1,1,1,1,1,1,0,2,49,5,2,-3,20160120/GSWCHI
1772,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20160120/GSWCHI
1773,1,1,1,1,1,1,1,1,0,2,107,5,2,-3,20160120/GSWCHI
1774,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20160120/GSWCHI
1775,1,1,1,1,1,1,1,1,0,2,60,2,0,-2,20160120/GSWCHI
1776,1,1,1,1,1,1,1,1,0,2,117,4,1,-3,20160120/GSWCHI
1777,1,1,1,1,1,1,2,0,0,2,0,0,0,0,20160120/GSWCHI
1778,2,0,1,1,1,1,2,0,2,0,146,12,7,-5,20160120/GSWCHI
1779,2,0,2,1,0,1,2,0,2,0,0,0,0,0,20160120/GSWCHI
1780,2,0,1,1,1,1,2,0,2,0,127,6,4,-2,20160120/GSWCHI
1781,2,0,1,1,1,1,2,0,1,1,0,0,0,0,20160120/GSWCHI
1782,1,1,1,1,1,1,2,0,1,1,46,0,4,4,20160120/GSWCHI
1783,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160120/GSWCHI
1784,1,1,0,1,2,1,2,0,1,1,34,0,3,3,20160120/GSWCHI
1785,0,1,0,2,2,1,2,0,1,1,45,2,0,-2,20160120/GSWCHI
1786,0,1,0,2,2,0,2,0,2,1,0,0,0,0,20160120/GSWCHI
1787,0,1,1,2,1,0,2,0,2,1,9,0,0,0,20160120/GSWCHI
1788,0,1,1,2,1,0,1,1,2,1,76,4,3,-1,20160120/GSWCHI
1789,0,1,1,2,1,1,1,1,1,1,0,0,0,0,20160120/GSWCHI
1790,1,1,1,1,1,1,1,1,1,1,94,6,4,-2,20160120/GSWCHI
1791,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20160120/GSWCHI
1792,2,1,0,1,1,1,1,1,0,2,48,2,1,-1,20160120/GSWCHI
1793,1,1,1,1,1,1,1,1,1,1,166,4,5,1,20160120/GSWCHI
1794,1,0,1,1,2,1,1,1,1,1,39,0,3,3,20160120/GSWCHI
1795,1,0,1,1,2,1,1,1,1,1,189,7,5,-2,20160120/GSWCHI
1796,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160120/GSWCHI
1797,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160120/GSWCHI
1798,2,0,1,1,1,1,1,1,1,1,27,0,2,2,20160120/GSWCHI
1799,2,0,1,1,1,1,2,0,1,1,48,1,0,-1,20160120/GSWCHI
1800,2,0,1,1,1,1,2,0,1,1,0,0,0,0,20160120/GSWCHI
1801,2,0,1,1,1,1,2,0,1,1,122,6,3,-3,20160120/GSWCHI
1802,2,0,1,1,1,1,2,0,1,1,53,5,0,-5,20160120/GSWCHI
1803,1,0,1,1,2,2,1,0,1,1,32,3,4,1,20160120/GSWCHI
1804,1,1,0,1,2,2,1,0,1,1,75,0,6,6,20160120/GSWCHI
1805,2,1,0,1,1,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1806,2,1,0,1,1,2,1,0,1,1,140,8,7,-1,20160120/GSWCHI
1807,2,1,0,1,1,2,1,0,1,1,22,0,1,1,20160120/GSWCHI
1808,1,1,0,2,1,2,1,0,1,1,218,15,7,-8,20160120/GSWCHI
1809,1,0,1,2,1,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1810,0,0,2,2,1,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1811,0,0,2,2,1,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1812,0,0,2,1,2,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1813,0,0,2,0,3,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1814,0,0,2,0,3,2,1,0,1,1,0,0,0,0,20160120/GSWCHI
1815,0,0,2,0,3,2,1,1,0,1,85,6,4,-2,20160120/GSWCHI
1816,0,0,2,0,3,2,0,2,0,1,129,9,4,-5,20160120/GSWCHI
1733,1,1,1,1,1,1,1,1,1,1,362,15,11,-4,20160118/GSWCLE
1734,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20160118/GSWCLE
1735,1,1,1,1,1,1,1,1,1,1,73,6,0,-6,20160118/GSWCLE
1736,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160118/GSWCLE
1737,1,1,1,1,1,1,2,0,1,1,34,0,0,0,20160118/GSWCLE
1738,1,1,1,1,1,1,2,0,1,1,93,4,4,0,20160118/GSWCLE
1739,1,1,1,1,1,1,1,0,1,2,34,1,2,1,20160118/GSWCLE
1740,2,0,1,1,1,1,1,0,1,2,82,8,2,-6,20160118/GSWCLE
1741,2,0,1,1,1,0,1,1,2,1,125,4,4,0,20160118/GSWCLE
1742,2,0,1,1,1,0,1,1,2,1,20,0,2,2,20160118/GSWCLE
1743,1,1,1,1,1,0,1,1,2,1,0,0,0,0,20160118/GSWCLE
1744,1,1,1,1,1,1,1,1,1,1,42,5,2,-3,20160118/GSWCLE
1745,1,1,1,1,1,2,0,1,1,1,78,2,4,2,20160118/GSWCLE
1746,2,1,0,1,1,2,0,1,1,1,0,0,0,0,20160118/GSWCLE
1747,1,1,0,2,1,2,0,1,1,1,0,0,0,0,20160118/GSWCLE
1748,1,1,0,2,1,2,0,0,1,2,102,7,1,-6,20160118/GSWCLE
1749,1,1,0,2,1,2,0,1,1,1,49,3,0,-3,20160118/GSWCLE
1750,1,1,0,2,1,2,1,0,1,1,92,4,2,-2,20160118/GSWCLE
1751,1,1,0,2,1,1,1,0,1,2,0,0,0,0,20160118/GSWCLE
1752,1,1,0,2,1,1,1,0,1,2,0,0,0,0,20160118/GSWCLE
1753,1,1,0,1,2,1,1,0,1,2,0,0,0,0,20160118/GSWCLE
1754,2,1,0,0,2,1,1,0,1,2,85,5,3,-2,20160118/GSWCLE
1755,2,1,0,0,2,1,1,0,1,2,112,6,5,-1,20160118/GSWCLE
1756,1,1,1,1,1,1,1,1,1,1,79,4,2,-2,20160118/GSWCLE
1757,1,1,1,1,1,1,1,1,1,1,287,10,7,-3,20160118/GSWCLE
1758,1,1,1,1,1,1,1,1,1,1,32,0,1,1,20160118/GSWCLE
1759,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20160118/GSWCLE
1760,1,1,1,1,1,2,1,0,1,1,88,5,4,-1,20160118/GSWCLE
1761,1,1,1,1,1,2,1,0,1,1,0,0,0,0,20160118/GSWCLE
1762,1,1,1,1,1,2,1,0,1,1,0,0,0,0,20160118/GSWCLE
1763,2,0,1,1,1,1,0,1,1,2,134,25,15,-10,20160118/GSWCLE
1764,1,0,1,1,2,1,0,1,1,2,30,0,0,0,20160118/GSWCLE
1765,1,0,1,1,2,1,0,1,1,2,23,0,0,0,20160118/GSWCLE
1766,1,0,1,1,2,1,0,1,1,2,129,5,11,6,20160118/GSWCLE
1767,0,0,2,1,2,1,0,1,1,2,53,0,2,2,20160118/GSWCLE
1768,0,0,2,0,3,1,0,1,1,2,0,0,0,0,20160118/GSWCLE
1769,0,0,2,0,3,2,0,1,1,1,345,13,14,1,20160118/GSWCLE
1699,1,1,1,1,1,1,1,1,1,1,355,8,18,10,20160116/GSWDET
1700,1,1,1,1,1,1,1,1,1,1,91,5,3,-2,20160116/GSWDET
1701,1,1,1,1,1,1,1,1,1,1,8,0,0,0,20160116/GSWDET
1702,1,1,1,1,1,1,1,1,1,1,101,5,2,-3,20160116/GSWDET
1703,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20160116/GSWDET
1704,1,1,1,2,0,1,1,1,1,1,113,8,4,-4,20160116/GSWDET
1705,2,0,1,1,1,2,1,1,1,0,293,7,15,8,20160116/GSWDET
1706,1,0,2,1,1,2,1,1,1,0,0,0,0,0,20160116/GSWDET
1707,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160116/GSWDET
1708,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160116/GSWDET
1709,1,1,1,1,1,2,1,1,1,0,47,2,2,0,20160116/GSWDET
1710,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160116/GSWDET
1711,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160116/GSWDET
1712,1,1,1,1,1,1,1,1,1,1,38,1,2,1,20160116/GSWDET
1713,1,1,1,1,1,1,1,1,1,1,155,7,7,0,20160116/GSWDET
